,kal_perif_enothta,kal_perifereia,epo,power_mw,max_power,imerominia_ekdosis_adeias,area_m2,geometry,xmu,ymu
1076,ΜΑΓΝΗΣΙΑΣ,Π. ΘΕΣΣΑΛΙΑΣ,ΝΑΙ,4.95,,10/7/2010,,"MULTIPOLYGON (((23.29175031531261 39.17549489781411, 23.294576344412597 39.174198298468525, 23.290511175685435 39.16816794219286, 23.288093460184765 39.16352381814195, 23.285108509390227 39.16467331736104, 23.287415550385038 39.169650474009586, 23.29175031531261 39.17549489781411)))",39.1754949,23.29175032
1077,ΛΑΣΙΘΙΟΥ,Π. ΚΡΗΤΗΣ,ΟΧΙ,25,25,10/20/2010,,"MULTIPOLYGON (((25.75952914518097 35.07720319387888, 25.75582987383592 35.07605485588156, 25.752553013164086 35.07511333993363, 25.747092051361097 35.07795551496089, 25.74486523517184 35.076978199182875, 25.740391697699508 35.07835640300983, 25.741469156665833 35.080719953494025, 25.744643332889172 35.079742070749234, 25.747223497646342 35.080874423918345, 25.75300586139506 35.07791723967245, 25.754780874116104 35.07842722756769, 25.757984832981965 35.079421817204356, 25.7598672820882 35.08066915797606, 25.763635059757107 35.08268933119039, 25.765312452537106 35.08057521129293, 25.7616739906052 35.07862439390556, 25.75952914518097 35.07720319387888)))",35.07720319,25.75952915
1078,ΡΟΔΟΠΗΣ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΝΑΙ,21,,3/27/2014,,"MULTIPOLYGON (((25.609751638130447 41.272141676182194, 25.61585480668319 41.269774168879046, 25.618115609595492 41.269068845803304, 25.622451094505504 41.26888369786244, 25.626229501231798 41.266215927698084, 25.627742200944375 41.264175656001285, 25.632727103782436 41.261173729448466, 25.628037006659056 41.25673930864555, 25.62189994874734 41.260434891080116, 25.620238243622772 41.26267597575237, 25.619304218890072 41.263335481486, 25.616419260218816 41.263458536090575, 25.612693452718446 41.26462094293533, 25.60631344846369 41.267095820290294, 25.609751638130447 41.272141676182194)))",41.27214168,25.60975164
1079,ΚΟΖΑΝΗΣ,Π. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,3,,12/13/2019,,"MULTIPOLYGON (((21.974199822331002 40.11229302753254, 21.97851105979077 40.113701653473875, 21.980357262333353 40.110391680173116, 21.97603446375369 40.10898292147728, 21.974199822331002 40.11229302753254)))",40.11229303,21.97419982
1080,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,18,,1/22/2020,,"MULTIPOLYGON (((23.018540754759094 38.35377832717729, 23.01718626435474 38.352010272518875, 23.01082790524552 38.35466851588713, 23.003360070431686 38.35422758589721, 22.993926119047 38.35564958756706, 22.994524568717893 38.35812409379424, 23.001844130245313 38.35717693108276, 23.01255899042283 38.356980894816495, 23.018540754759094 38.35377832717729)))",38.35377833,23.01854075
1081,ΚΙΛΚΙΣ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,3,,12/13/2019,,"MULTIPOLYGON (((22.51606525735542 41.06416275951372, 22.518040821473402 41.06247943418738, 22.515816825809342 41.06098409150296, 22.51384113302012 41.0626673773779, 22.51606525735542 41.06416275951372)))",41.06416276,22.51606526
1082,ΚΑΡΔΙΤΣΑΣ,Π. ΘΕΣΣΑΛΙΑΣ,ΟΧΙ,14,,10/4/2010,,"MULTIPOLYGON (((21.766099896167418 39.140839994242086, 21.76610841549718 39.13874090189358, 21.7625068772498 39.13885198421187, 21.75783871649762 39.14049209606809, 21.753044554199725 39.143904491112266, 21.750113368606783 39.1472986180794, 21.753979056247356 39.148355262433064, 21.754829208735735 39.146362496299986, 21.75827716497198 39.143446694826125, 21.761713007374127 39.1412693476604, 21.766099896167418 39.140839994242086)))",39.14083999,21.7660999
1083,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,0.8,,9/24/2004,,"MULTIPOLYGON (((22.788182931919902 38.37373427776646, 22.79517241900111 38.373537137284394, 22.794954202148002 38.37330410177854, 22.794800304424175 38.37302378425887, 22.794737898697328 38.372776399150084, 22.79474306747673 38.37246482367265, 22.794687960944852 38.372198408508936, 22.79455317792109 38.37197361971839, 22.79448590753562 38.37177115339258, 22.79455910955927 38.37160230370387, 22.79470852633669 38.37135204978299, 22.792609746728715 38.37084543702835, 22.790726373047665 38.37082368184622, 22.787793953194086 38.37246445730962, 22.788182931919902 38.37373427776646)))",38.37373428,22.78818293
1084,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,16.5,16.5,8/4/2011,,"MULTIPOLYGON (((23.43102904688072 38.47968563006472, 23.43363620198032 38.47762550082539, 23.428055014243764 38.4730202798736, 23.42084707220705 38.46694681261747, 23.418091148583073 38.46897888610017, 23.42370669663059 38.474909517790174, 23.43102904688072 38.47968563006472)))",38.47968563,23.43102905
1085,ΛΗΜΝΟΥ,Π. ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΟΧΙ,498.15,,6/14/2012,,"MULTIPOLYGON (((25.470524503640238 40.03723410461374, 25.52481385002655 40.01718966933474, 25.53221057787512 40.02728143503778, 25.575386191342822 40.01110762359395, 25.571900496592818 39.99041590891663, 25.572023480022636 39.970233687231435, 25.560621153254562 39.947684562359896, 25.48521645963571 39.973721001967256, 25.4714176769658 39.98551894081606, 25.460774123969422 40.00817667020972, 25.470524503640238 40.03723410461374)))",40.0372341,25.4705245
1086,ΛΑΡΙΣΑΣ,Π. ΘΕΣΣΑΛΙΑΣ,ΝΑΙ,3,,1/19/2011,,"MULTIPOLYGON (((22.174603570794627 40.13373353949258, 22.176525166430554 40.13253863026477, 22.172549434272824 40.1293589155707, 22.170490225512964 40.1304344712245, 22.174603570794627 40.13373353949258)))",40.13373354,22.17460357
1087,ΧΑΛΚΙΔΙΚΗΣ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΝΑΙ,16,,5/9/2011,,"MULTIPOLYGON (((23.46902686184992 40.364846286982605, 23.471723871311497 40.3661148671729, 23.47425170200844 40.36427897777431, 23.477352305888218 40.36338157874853, 23.48104134761089 40.36137843669394, 23.483138571596083 40.361018273738395, 23.48529044908141 40.35772719846396, 23.48783961527319 40.35724589544975, 23.488788311080494 40.35796649795247, 23.490417325887982 40.35558050229635, 23.487377653749146 40.354411199386476, 23.483567231677476 40.35552732693618, 23.479961830867644 40.35927986898742, 23.46902686184992 40.364846286982605)))",40.36484629,23.46902686
1088,"ΔΡΑΜΑΣ,ΞΑΝΘΗΣ",Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΝΑΙ,40.8,,4/1/2010,,"MULTIPOLYGON (((24.468196567060588 41.18757542288354, 24.46593489663393 41.18308067414063, 24.465815492683777 41.17632527013457, 24.461046670151568 41.17632644138214, 24.461046354450446 41.18308233022573, 24.456875721619845 41.18172975639089, 24.45252022213677 41.179476972326334, 24.44650078249612 41.17794210510426, 24.439893638996207 41.17227455984056, 24.436369704067538 41.174792149962414, 24.442928564248458 41.180379009968, 24.44817382166112 41.185511208599905, 24.442565184794802 41.1883883817421, 24.444650028673752 41.19163218098438, 24.4516276165929 41.19185725108338, 24.452702713004268 41.18866425679676, 24.458776527483224 41.187577298756935, 24.457945316564796 41.19321050282507, 24.462826565757137 41.198838896887935, 24.466999851720015 41.19703850212423, 24.462230453688658 41.19208542195223, 24.466050711019083 41.19100710280363, 24.473798545442705 41.197172874990756, 24.47933890970648 41.199735193314325, 24.48446922448232 41.20162338319754, 24.488348079988967 41.20198532929398, 24.492037752358492 41.20733827719837, 24.496330443248542 41.20559035916743, 24.492580486681785 41.20018375847857, 24.48649660065879 41.19838103189537, 24.48172556427198 41.19667158524045, 24.47761039303558 41.19492319088611, 24.473792755647573 41.191407890770115, 24.468196567060588 41.18757542288354)))",41.18757542,24.46819657
1089,ΚΟΡΙΝΘΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,7.5,,1/16/2008,,"MULTIPOLYGON (((23.09494381626636 38.02341918465177, 23.095969612341623 38.026166889185724, 23.098661271498372 38.02872909042803, 23.102146668098918 38.029756149912934, 23.1064170972293 38.03182551744068, 23.10821115317334 38.029522928180036, 23.10364634427988 38.02730716854042, 23.100705896996317 38.026446548654704, 23.099050402505128 38.02486569233509, 23.098135112566354 38.022389237702946, 23.097329491543363 38.02119339933941, 23.094149739378516 38.0222144012145, 23.09494381626636 38.02341918465177)))",38.02341918,23.09494382
1090,"ΑΡΓΟΛΙΔΑΣ,ΑΡΚΑΔΙΑΣ",Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΟΧΙ,21,,7/20/2017,,"MULTIPOLYGON (((22.478720464100036 37.64989003940516, 22.48024920012422 37.649963822105256, 22.48055315207469 37.64394733038913, 22.480580386966395 37.63760281419835, 22.48205255193557 37.63543170466895, 22.483293876907204 37.63234733402033, 22.481839523656674 37.63197713494032, 22.480634337332436 37.634953804197096, 22.47903346809895 37.63732151368788, 22.479023620033452 37.643918605330754, 22.478720464100036 37.64989003940516)))",37.64989004,22.47872046
1091,"ΑΡΓΟΛΙΔΑΣ,ΝΗΣΩΝ",Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΟΧΙ,9,,10/16/2006,,"MULTIPOLYGON (((23.183238091904794 37.5666048823251, 23.189843515682405 37.569372408015305, 23.200316090576496 37.564243139919874, 23.196073956661536 37.558608057111, 23.183238091904794 37.5666048823251)))",37.56660488,23.18323809
1092,ΣΥΡΟΥ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΟΧΙ,18,,7/26/2012,,"MULTIPOLYGON (((24.680865578487243 37.601861691862545, 24.680888488432686 37.60313243544916, 24.683517132108857 37.603171320954566, 24.68559764209246 37.60397045044478, 24.687781938177626 37.603732409005, 24.68981354290252 37.60290935537066, 24.692286348261106 37.60337564781806, 24.692684747641362 37.602183696124534, 24.68979048129856 37.60163861496611, 24.68777023876687 37.60246160202885, 24.685585979735514 37.60269964293806, 24.683494259890765 37.601909591150104, 24.680865578487243 37.601861691862545)))",37.60186169,24.68086558
1093,ΣΥΡΟΥ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΟΧΙ,39,,7/26/2012,,"MULTIPOLYGON (((24.650226243111828 37.60563587131318, 24.65113597885398 37.6066893374459, 24.65547415066146 37.605286286684525, 24.665346671237543 37.60455504472777, 24.674367062309983 37.604828326264524, 24.68072652609777 37.60276382431512, 24.67982208650074 37.60172349415653, 24.67347393219218 37.60377886963382, 24.66444226164996 37.60349656945948, 24.654569949800074 37.60423674753092, 24.650226243111828 37.60563587131318)))",37.60563587,24.65022624
1094,ΑΧΑΪΑΣ,Π. ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΝΑΙ,6,,10/7/2010,,"MULTIPOLYGON (((21.886844917371146 38.29974699822075, 21.885012118146673 38.29867769639065, 21.88113646860679 38.30297804133343, 21.880955125890026 38.30410113237206, 21.878896793836926 38.30409996139749, 21.877980466762615 38.3037589887202, 21.876971037110167 38.30543477325387, 21.879269312707795 38.3058367996149, 21.88296108544605 38.30590351053217, 21.883322405364165 38.303702351818146, 21.886844917371146 38.29974699822075)))",38.299747,21.88684492
1095,ΚΙΛΚΙΣ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,3,,12/13/2019,,"MULTIPOLYGON (((22.576077424949073 41.05266974817065, 22.577013782988043 41.05053261763488, 22.57419073074862 41.04982367425598, 22.57325429074925 41.0519608708261, 22.576077424949073 41.05266974817065)))",41.05266975,22.57607742
1096,ΛΑΚΩΝΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,15.9,,9/29/2010,,"MULTIPOLYGON (((22.9195058025455 36.95842302106221, 22.926928059309162 36.952180516163054, 22.933589536223124 36.949671527239786, 22.9381883399125 36.9452417731264, 22.934256035981097 36.94294402514532, 22.930289150414943 36.94795621982952, 22.925004199397986 36.95001777838043, 22.917310431806676 36.95719514705417, 22.9195058025455 36.95842302106221)))",36.95842302,22.9195058
1097,ΑΡΚΑΔΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΟΧΙ,22,,6/21/2018,,"MULTIPOLYGON (((22.820091018058623 37.19933356212385, 22.814444324687646 37.20159366865636, 22.81196390028351 37.204561317709974, 22.80953130818546 37.210927498541864, 22.812671296089764 37.21191445186485, 22.81676663026981 37.203690007156105, 22.82160846155464 37.20174627569195, 22.820091018058623 37.19933356212385)), ((22.820709059900786 37.18495404545347, 22.818378944367925 37.19061839947263, 22.81526636501177 37.19225482461034, 22.80948624333558 37.198731712661484, 22.812118725413242 37.20043466198852, 22.821853085270657 37.19180673838993, 22.82396468816082 37.185689467066986, 22.820709059900786 37.18495404545347)))",37.19933356,22.82009102
1098,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,6,6,10/26/2022,,"MULTIPOLYGON (((23.588983305597964 38.17512695773807, 23.5946704818369 38.17484931088218, 23.5944914972855 38.17006303711107, 23.588873593337357 38.170268818560345, 23.588983305597964 38.17512695773807)))",38.17512696,23.58898331
1099,ΚΙΛΚΙΣ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΝΑΙ,32.75,,4/23/2012,,"MULTIPOLYGON (((22.603224328433587 41.012108756120085, 22.619392107410366 41.018886225463895, 22.62402110083337 41.013945383244405, 22.612256470070516 41.00560045801934, 22.610680287798356 40.99943333386426, 22.605889210800097 40.99729372465582, 22.603224328433587 41.012108756120085)), ((22.629672969331473 41.025063718280556, 22.629672969331473 41.025063718280556, 22.609097079813584 41.0240581836759, 22.61874995391081 41.03397329210721, 22.632150789644673 41.02822865098999, 22.629672969331473 41.025063718280556)))",41.01210876,22.60322433
1100,ΚΙΛΚΙΣ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,3,,12/13/2019,,"MULTIPOLYGON (((22.552917732878367 41.095048250555905, 22.553002373387876 41.09279749671359, 22.5500273953933 41.092733519758745, 22.54994265550116 41.0949841797036, 22.552917732878367 41.095048250555905)))",41.09504825,22.55291773
1101,ΦΩΚΙΔΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,13.8,,6/8/2005,,"MULTIPOLYGON (((22.33355098639696 38.43417748521061, 22.338023183404026 38.428500803633916, 22.344080956103646 38.419070608996805, 22.342144337486733 38.41810604465904, 22.33583632319554 38.4274514831009, 22.33157851590033 38.433266304057376, 22.33355098639696 38.43417748521061)))",38.43417749,22.33355099
1102,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,2.35,,11/23/2011,,"MULTIPOLYGON (((22.80101531159012 38.3585197974602, 22.80150425682324 38.35940092782714, 22.807785724816576 38.35738116054193, 22.807316947156526 38.35644582928293, 22.80101531159012 38.3585197974602)))",38.3585198,22.80101531
1103,ΚΟΡΙΝΘΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΟΧΙ,49.5,48.3,2/15/2019,,"MULTIPOLYGON (((22.476662886805034 37.923975073913915, 22.47865691035109 37.922171398430294, 22.47995167351239 37.920620010320484, 22.47607444491038 37.9177580558102, 22.47394586442031 37.91946982234241, 22.472727625702888 37.920616588637195, 22.468857346156955 37.92346821215973, 22.467439174246547 37.926018218927055, 22.46446474592474 37.92734928844551, 22.461909128617112 37.92659493496482, 22.459533109055272 37.925960035940555, 22.45715506070084 37.92542419637981, 22.454479625180877 37.92496551253756, 22.453654841738715 37.9252340528375, 22.4526029907103 37.92602230642291, 22.452089151610366 37.92719614005192, 22.452302891556908 37.92839756833913, 22.454252452326006 37.92983810533571, 22.455662177629005 37.92989266615165, 22.457814175872223 37.93036248882328, 22.45988939751571 37.93069608495737, 22.46299069445349 37.93202537879344, 22.471780611810555 37.92844488908965, 22.473674730134974 37.925982114702535, 22.474484152299492 37.92535274706127, 22.476662886805034 37.923975073913915)), ((22.48567261795229 37.91791801752866, 22.489851094601182 37.91663791036248, 22.49738916323037 37.91404876808525, 22.495803256813144 37.91036954453761, 22.492815326070684 37.910745876185885, 22.49009951537323 37.911720429823795, 22.486443715995016 37.91304332195615, 22.480525265154835 37.91485961181919, 22.47667420871679 37.91736027297718, 22.47699533170489 37.918337746702264, 22.479964716291185 37.92053906906663, 22.481590617542423 37.919478597829226, 22.483415824328333 37.91868202625872, 22.48567261795229 37.91791801752866)))",37.92397507,22.47666289
1104,ΣΕΡΡΩΝ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,6,,6/18/2018,,"MULTIPOLYGON (((23.514646799410713 41.22459854343805, 23.517675730844427 41.22317903297584, 23.513344352335405 41.21681933131069, 23.509905858282554 41.2187954700387, 23.514646799410713 41.22459854343805)))",41.22459854,23.5146468
1105,ΣΥΡΟΥ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΟΧΙ,36,,7/26/2012,,"MULTIPOLYGON (((24.73960960674213 37.6310705100694, 24.73945261820946 37.63210363035055, 24.743153078900104 37.6327878597197, 24.743398389389675 37.63174699922045, 24.73960960674213 37.6310705100694)), ((24.7411890760572 37.62669969789039, 24.735593478051808 37.62677986443889, 24.73469745956051 37.62688738643632, 24.734811638514124 37.627851499008415, 24.73574460626863 37.627705308504346, 24.741566035893193 37.627465507905924, 24.7411890760572 37.62669969789039)), ((24.740646993727978 37.61788778936415, 24.730773023031535 37.618571263520984, 24.725572046419583 37.619739027356815, 24.726204085747874 37.62064547807281, 24.731393872625898 37.619486768933726, 24.741267868227816 37.61879422902292, 24.740646993727978 37.61788778936415)))",37.63107051,24.73960961
1106,ΕΒΡΟΥ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΟΧΙ,3.9,,2/27/2019,,"MULTIPOLYGON (((26.13955735113153 40.91260961665505, 26.14062757597022 40.91073512323409, 26.138661951657014 40.910664148583784, 26.13745369147111 40.91172015844826, 26.13955735113153 40.91260961665505)))",40.91260962,26.13955735
1107,ΕΥΡΥΤΑΝΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,6,,6/18/2018,,"MULTIPOLYGON (((21.553666166997306 39.07154271936271, 21.56717128780714 39.070708221001, 21.567842921015597 39.066631919829675, 21.55332438137521 39.066715467257175, 21.553666166997306 39.07154271936271)))",39.07154272,21.55366617
1108,ΘΕΣΠΡΩΤΙΑΣ,Π. ΗΠΕΙΡΟΥ,ΟΧΙ,6,,6/18/2018,,"MULTIPOLYGON (((20.440494202185004 39.68431085512463, 20.444853169397113 39.677743328797064, 20.44003752815976 39.67664088476865, 20.43579788870163 39.68337401777427, 20.440494202185004 39.68431085512463)))",39.68431086,20.4404942
1109,"ΦΘΙΩΤΙΔΑΣ,ΛΑΡΙΣΑΣ",Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,6,,6/18/2018,,"MULTIPOLYGON (((22.400791034319347 39.22228114818156, 22.407793340511798 39.21895318899243, 22.405486927505912 39.21645282549747, 22.39801195541735 39.22019762950932, 22.400791034319347 39.22228114818156)))",39.22228115,22.40079103
1110,"ΛΑΡΙΣΑΣ,ΚΟΖΑΝΗΣ",Π. ΘΕΣΣΑΛΙΑΣ,ΟΧΙ,6,,6/18/2018,,"MULTIPOLYGON (((21.931205680673916 39.985303639668, 21.935249295635835 39.982862329946364, 21.92921804061905 39.97705216704473, 21.92585883564108 39.97971272335675, 21.931205680673916 39.985303639668)))",39.98530364,21.93120568
1111,ΛΑΡΙΣΑΣ,Π. ΘΕΣΣΑΛΙΑΣ,ΝΑΙ,3,3,10/7/2010,,"MULTIPOLYGON (((22.187731709874715 40.08178784524001, 22.187461337796947 40.0841834306054, 22.193726015385085 40.084845399428374, 22.19451975055566 40.08232629276859, 22.187731709874715 40.08178784524001)))",40.08178785,22.18773171
