,kal_perif_enothta,kal_perifereia,epo,power_mw,max_power,imerominia_ekdosis_adeias,area_m2,geometry,xmu,ymu
296,ΝΑΞΟΥ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΙ,1.2,1.2,12/4/2001,,"MULTIPOLYGON (((25.416883690476578 37.12528314744608, 25.41623094858174 37.12539099992148, 25.415364483147506 37.12537260804637, 25.41651151500708 37.12654447841749, 25.416995604534655 37.126229309771986, 25.418795871342347 37.126590472893916, 25.418515196276573 37.12555413790106, 25.417389927403278 37.12550862388824, 25.416883690476578 37.12528314744608)))",37.12528315,25.41688369
297,ΠΑΡΟΥ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΙ,3.6,3,12/4/2001,,"MULTIPOLYGON (((25.177758978271925 37.12507884888295, 25.177980599143286 37.12374822948322, 25.177816761416064 37.123691852366456, 25.177237587808055 37.12313214562046, 25.17704505110606 37.12307841317662, 25.176979042654985 37.12390960665703, 25.176990657241774 37.1240402387688, 25.175572464973037 37.12391211393803, 25.17559044740647 37.12431305119698, 25.175731875180904 37.12459212668136, 25.17584474999936 37.12471807355061, 25.17599687319592 37.12479439245711, 25.17649753348761 37.12476196321919, 25.177009883011916 37.12488719545019, 25.17727474796193 37.125039900583836, 25.177511018971586 37.12502596136752, 25.177758978271925 37.12507884888295)), ((25.18072586299548 37.12467679839121, 25.180416355985574 37.12462494964481, 25.17972576995269 37.12432970314865, 25.179733064976475 37.12424723389595, 25.17933010207345 37.12425124341211, 25.178710987180757 37.124140672383035, 25.178623547218898 37.12403167955832, 25.17852774675524 37.12393650256032, 25.177980604175502 37.12374823121483, 25.177759253280296 37.125078907539454, 25.178212529765204 37.125175585844126, 25.178755446530477 37.12534871459886, 25.18027727383324 37.12560822776538, 25.180520006842166 37.125777470386865, 25.180760714497623 37.12581627134988, 25.182732699438116 37.12579661277016, 25.182736038521064 37.12546012662303, 25.182641541082607 37.12489802584787, 25.18208189882412 37.124752547252704, 25.181335130767053 37.1247050603242, 25.181102573384685 37.12463871374671, 25.18072586299548 37.12467679839121)))",37.12507885,25.17775898
298,ΘΗΡΑΣ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΙ,0.6,0.56,12/4/2001,,"MULTIPOLYGON (((25.312405238572232 36.74680829209033, 25.31265976214392 36.74698314710567, 25.312948269146396 36.74708887398264, 25.31325871299827 36.7471283684287, 25.313546657645006 36.74710468297078, 25.31380852196203 36.74702895337725, 25.314083663138167 36.747105659788936, 25.314352489780315 36.7471258742427, 25.31465817226082 36.74708743710325, 25.314977796874718 36.74696666209893, 25.31518812797692 36.74682144357906, 25.315063235050026 36.746707915459446, 25.314790770385404 36.746494588086286, 25.314864856976236 36.746241374681155, 25.31370682879777 36.74530826065546, 25.3136891283892 36.74530288246501, 25.313052933171775 36.745738565366544, 25.31281577159651 36.74628202825563, 25.312405238572232 36.74680829209033)))",36.74680829,25.31240524
299,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,10.2,10.2,10/22/2001,,"MULTIPOLYGON (((24.084495713253677 38.33603925721167, 24.085239329899775 38.33593057112453, 24.089703516239076 38.33733316546233, 24.092082270781397 38.33633095314881, 24.093123676902568 38.3364563035374, 24.095140026219212 38.33837431158052, 24.097463990506288 38.339210549840146, 24.099053703639633 38.33860539199462, 24.100141731035656 38.33931644190378, 24.10426168956852 38.33971840633728, 24.107692854963474 38.33858876498177, 24.106581642210347 38.33771558421921, 24.107176145721947 38.33737257393033, 24.104282482354876 38.33825839081583, 24.100631922850614 38.337982197755984, 24.099349168438277 38.3371090953889, 24.097656532450564 38.33773236778205, 24.09614543593598 38.337210901131776, 24.09411758042716 38.335238845219166, 24.091725800035587 38.33493432081207, 24.08964456086449 38.33591827442496, 24.085500901094154 38.33456951824843, 24.0841395875302 38.33481383580051, 24.084495713253677 38.33603925721167)))",38.33603926,24.08449571
300,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,9,9,10/22/2001,,"MULTIPOLYGON (((24.374591306022197 38.10462611671097, 24.374969954093743 38.105066528722894, 24.375518773010675 38.10532614286816, 24.376237852922678 38.105422981792806, 24.376887249092686 38.105276698414386, 24.377182968165343 38.10511352194804, 24.377614071592664 38.10466150508306, 24.377770597133363 38.10404814201545, 24.377493475419097 38.10339110931848, 24.376886664174616 38.102942424683974, 24.37600760731951 38.10278301310018, 24.375142125436362 38.103047146119266, 24.374608733693467 38.10357158137139, 24.374452182667582 38.10418494040971, 24.374591306022197 38.10462611671097)), ((24.377934965795657 38.104957890753504, 24.37977016302807 38.10693475552717, 24.380066582643835 38.10690675921709, 24.380408953689713 38.10694170190017, 24.380910496371357 38.10687698865494, 24.381399976063896 38.106686135437656, 24.38176736319178 38.107144587118185, 24.382904593434684 38.10649197663512, 24.384615787067613 38.1065404639241, 24.38461186544447 38.105792427472586, 24.384095435990396 38.10519026957607, 24.384775864759263 38.1044399940309, 24.384944823102096 38.10403387163959, 24.38482863824109 38.10367374637104, 24.383624446924912 38.10273285519371, 24.382945300062552 38.10336445639296, 24.38180450717463 38.10332310530752, 24.381579442241062 38.10390965839858, 24.379529684831464 38.10454718184325, 24.377934965795657 38.104957890753504)), ((24.383626336452366 38.10273134972049, 24.384828875414893 38.10367374559432, 24.38608302017108 38.10357950524605, 24.387736738451185 38.10355603490909, 24.38847843684385 38.10361667374228, 24.388707504074702 38.10379616912741, 24.391045420118175 38.103743349027205, 24.392528151951055 38.10373840542616, 24.39408462350606 38.10259760267138, 24.395022490363065 38.10308113646168, 24.395695902197595 38.103168997205806, 24.39641367179049 38.10302237572001, 24.396902207421235 38.10266923352897, 24.3971851972072 38.1022717210004, 24.397192211825033 38.10146055920662, 24.39667575913105 38.100867469034256, 24.39589850521789 38.1005546475319, 24.395474912544614 38.10025865647335, 24.39387868445419 38.10035414407175, 24.392285150170125 38.10095430931465, 24.39165695038907 38.10078516442305, 24.390863293144818 38.1016710464505, 24.389607751942314 38.101494962967514, 24.388750206954402 38.10109223385667, 24.38743884422897 38.101141628035506, 24.385671743663778 38.1012826306939, 24.383626336452366 38.10273134972049)))",38.10462612,24.37459131
301,ΛΑΚΩΝΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,7.65,7.65,10/22/2001,,"MULTIPOLYGON (((22.936713403782786 36.820076357397824, 22.93954288570267 36.81653199039012, 22.93630557477024 36.81389796276446, 22.929468597175685 36.81779385398162, 22.930464353548 36.81874930788546, 22.931752048498087 36.81886905392102, 22.93314789783658 36.81846693145524, 22.933738964820133 36.817886308405676, 22.93453826958266 36.817650088967575, 22.935015219928836 36.81721266445955, 22.935464502046976 36.81715358787599, 22.93508569983613 36.81779020623115, 22.934273060445737 36.8181795516762, 22.933793724333494 36.818788221940906, 22.933801392085286 36.81985196909693, 22.934176052826118 36.82032406755295, 22.93509954437743 36.82083713821299, 22.936713403782786 36.820076357397824)))",36.82007636,22.9367134
302,ΛΑΣΙΘΙΟΥ,Π. ΚΡΗΤΗΣ,ΝΑΙ,11.9,11.9,10/22/2001,0,"MULTIPOLYGON (((25.756274775002684 35.327346237961535, 25.755271733420855 35.32573373088053, 25.755040177924503 35.325125552559875, 25.754689504784423 35.32464327358722, 25.753156186029646 35.323397969185095, 25.754021934274487 35.32237333036534, 25.753935580362636 35.32229544119389, 25.75384308198917 35.32222244428942, 25.753744850849912 35.322154664538296, 25.753641324152102 35.3220924036063, 25.753532962668586 35.32203593859626, 25.753420248687096 35.321985520814856, 25.753303683863983 35.32194137465427, 25.753183786991723 35.32190369659372, 25.753061091690263 35.32187265432517, 25.752936144032347 35.321848386006884, 25.752809500113596 35.32183099964883, 25.752681723577826 35.321820572632, 25.752553383109046 35.321817151363966, 25.752425049900793 35.3218207510724, 25.752297295114438 35.32183135573743, 25.752170687337657 35.32184891816266, 25.752045790054243 35.32187336018532, 25.751923159136698 35.32190457302413, 25.751803340372604 35.32194241776314, 25.7516868670359 35.3219867259701, 25.751574257513752 35.322037300445814, 25.75146601299965 35.322093916101686, 25.75136261526294 35.32215632096136, 25.751264524504837 35.32222423728206, 25.751172177310178 35.32229736279042, 25.751085984704407 35.322375372027786, 25.75100633032409 35.322457917798395, 25.750933568709367 35.322544632714624, 25.750868023725754 35.32263513083184, 25.75080998712242 35.32272900936596, 25.7507597172334 35.322825850486076, 25.750717437827376 35.32292522317395, 25.750616162418282 35.32286014280407, 25.750509807060396 35.32280075445606, 25.75039884721609 35.32274732362114, 25.750283778928697 35.322700089157564, 25.75016511660526 35.32265926222299, 25.750043390717124 35.32262502533066, 25.74991914542883 35.322597531533596, 25.7497929361659 35.32257690374046, 25.749665327132195 35.32256323416627, 25.749536888788118 35.32255658392007, 25.749408195300987 35.322556982731996, 25.749279821978575 35.3225644288201, 25.749152342697876 35.322578888898576, 25.749026327339987 35.32260029832631, 25.748902339243042 35.32262856139592, 25.74878093268416 35.3226635517614, 25.74866265040209 35.32270511300293, 25.748548021171203 35.32275305932594, 25.748437557438002 35.322807176391585, 25.74833175303041 35.32286722227474, 25.74823108095037 35.32293292854534, 25.748135991259414 35.32300400146819, 25.748046909066716 35.323080123316004, 25.74796423262855 35.323160953789426, 25.747888331567943 35.32324613153829, 25.747819545221912 35.32333527577678, 25.74775818112437 35.32342798798561, 25.747704513630868 35.32352385369338, 25.74765878269177 35.32362244432938, 25.747621192779118 35.32372331913942, 25.747591911972002 35.323826027155974, 25.747571071204685 35.32393010921447, 25.747558763680697 35.32403510000567, 25.747555044455527 35.324140530155944, 25.747559930189944 35.32424592832566, 25.747573399074938 35.32435082331635, 25.747595390928552 35.324454746177324, 25.74762580746443 35.324557232302176, 25.74766451273062 35.32465782350603, 25.747711333716833 35.32475607007403, 25.747766061127486 35.32485153277198, 25.74782845031689 35.32494378481022, 25.747898222382656 35.32503241375178, 25.747975065412252 35.32511702335651, 25.748058635877207 35.325197235352725, 25.74814856016877 35.32527269112851, 25.748244436268106 35.325343053335295, 25.74834583554354 35.32540800739616, 25.74845230466696 35.32546726291245, 25.74856336764061 35.32552055496231, 25.74867852792533 35.32556764528522, 25.74879727066074 35.325608323347424, 25.74891906496736 35.32564240728332, 25.74904336632038 35.32566974470861, 25.74916961898459 35.325690213401785, 25.749297258499297 35.32570372185057, 25.749324201662162 35.325804029743885, 25.749359052785543 35.32590268807136, 25.74940166414913 35.32599927857916, 25.749451855131866 35.326093391778365, 25.749509412977208 35.32618462868116, 25.74957409369473 35.32627260249236, 25.749645623094224 35.32635694024941, 25.749723697947854 35.326437284403674, 25.74980798727546 35.326513294336365, 25.749898133747607 35.32658464780289, 25.749993755200375 35.32665104229901, 25.75009444625558 35.326712196343536, 25.750199780039328 35.32676785067182, 25.750309309991927 35.32681776933516, 25.75042257176117 35.32686174070103, 25.750539085171244 35.32689957835072, 25.750522178929078 35.327001684729574, 25.75051344288327 35.3271044778182, 25.750512914340298 35.32720751901488, 25.750520595586583 35.32731036865758, 25.750536453878276 35.3274125879, 25.750560421580396 35.32751374058406, 25.75059239645492 35.32761339510097, 25.750632242096525 35.32771112623297, 25.750679788514194 35.32780651696776, 25.750734832856054 35.32789916027805, 25.75079714027461 35.32798866085828, 25.75086644492847 35.32807463681172, 25.75094245111638 35.32815672127998, 25.751024834538775 35.32823456400864, 25.75111324368136 35.32830783284189, 25.751207301314935 35.32837621514006, 25.751306606104986 35.32843941911381, 25.751410734324182 35.32849717506932, 25.75151924166051 35.32854923655925, 25.751631665113347 35.328595381434525, 25.751747524969208 35.32863541279236, 25.751866326849015 35.3286691598166, 25.751844928152206 35.32877270720912, 25.751831984295915 35.3288771919772, 25.75182755268492 35.3289821510056, 25.751831652994934 35.329087119075226, 25.751844267084664 35.32919163092511, 25.751865339075792 35.32929522331473, 25.751894775599986 35.32939743707721, 25.751932446212205 35.32949781915477, 25.751978183968404 35.32959592460682, 25.752031786164984 35.3296913185824, 25.752093015236852 35.32978357824765, 25.752161599810037 35.329872294660255, 25.752237235904214 35.32995707458226, 25.75231958827983 35.330037542223124, 25.752408291923867 35.33011334090579, 25.752502953667634 35.33018413464772, 25.752603153929435 35.33024960965043, 25.7527084485744 35.33030947569049, 25.75281837088321 35.330363467406265, 25.75293243362101 35.330411345474175, 25.753050131197288 35.330452897669836, 25.753170941907253 35.330487939808734, 25.753294330244593 35.33051631656286, 25.753419749275587 35.33053790214932, 25.753546643063764 35.330552600887934, 25.753674449134596 35.33056034762543, 25.753802600969223 35.33056110802421, 25.753930530516012 35.330554878714686, 25.754057670708953 35.330541687310095, 25.754183457981743 35.330521592284114, 25.75430733476627 35.330494682711596, 25.754428751964504 35.33046107787363, 25.754547171382804 35.33042092672878, 25.7546620681179 35.33037440725254, 25.754772932883764 35.330321725648496, 25.75487927426943 35.33026311543401, 25.754980620917305 35.33019883640495, 25.755076523612633 35.330129173484124, 25.7551665572747 35.330054435457896, 25.75525032284105 35.32997495360756, 25.75532744903623 35.329891080240536, 25.75539759401729 35.32980318712866, 25.75546044688884 35.32971166386011, 25.755567281297818 35.329762484750695, 25.75567787350181 35.32980758535503, 25.7557917680359 35.32984677992858, 25.755908495832593 35.3298799070504, 25.755956096417087 35.32997115541792, 25.756010604186905 35.33005977043287, 25.75607180344155 35.33014540138882, 25.75613945199573 35.33022770938822, 25.75621328213764 35.33030636868368, 25.756293001688242 35.3303810679673, 25.756378295157525 35.33045151160294, 25.756468824992997 35.33051742079626, 25.75656423291556 35.33057853469835, 25.756664141337534 35.33063461143817, 25.75676815485701 35.33068542907994, 25.756875861822934 35.33073078650161, 25.756986835964373 35.33077050419102, 25.757100638077798 35.33080442495634, 25.757110823281643 35.33091002101406, 25.75712963329421 35.33101481884708, 25.7571569833332 35.33111834591655, 25.757192750107528 35.33122013541189, 25.75723677237272 35.33131972835558, 25.757288851657474 35.33141667567304, 25.75734875315804 35.33151054021754, 25.757416206796634 35.33160089874159, 25.757490908438843 35.33168734380547, 25.757572521264724 35.331769485614714, 25.757660677287365 35.33184695377786, 25.757754979011974 35.331919398976844, 25.75785500122825 35.33198649454223, 25.757960292927635 35.332047937926625, 25.758070379337127 35.33210345206877, 25.7581847640602 35.33215278664337, 25.75811945838425 35.33224242768942, 25.758061531266183 35.33233541228733, 25.758011236454493 35.33243133316217, 25.757968794270372 35.3325297701766, 25.757934390642255 35.332630292170855, 25.75790817629096 35.3327324588512, 25.75789026606907 35.33283582271833, 25.757880738457242 35.33293993102745, 25.757879635220004 35.33304432777128, 25.75788696122214 35.3331485556774, 25.757902684406957 35.3332521582112, 25.757926735936003 35.33335468157566, 25.75795901049009 35.333455676698925, 25.757999366730125 35.33355470120163, 25.75804762791565 35.333651321334564, 25.758103582678583 35.33374511387875, 25.75816698594862 35.333835667999345, 25.75823756002635 35.3339225870454, 25.75831499579939 35.33400549028738, 25.75839895409607 35.33408401458509, 25.758489067170956 35.33415781597845, 25.75858494031558 35.334226571194364, 25.758686153587266 35.33428997906288, 25.758792263648775 35.33434776183664, 25.758902805710182 35.334399666407656, 25.759017295565076 35.33444546541606, 25.759135231711706 35.33448495824633, 25.75925609754998 35.334517971906045, 25.759379363644705 35.33454436178384, 25.759504490045003 35.33456401228293, 25.759630928649905 35.33457683732751, 25.759758125609665 35.33458278073989, 25.759885523752164 35.334581816486576, 25.760012565024066 35.33457394879232, 25.760138692935673 35.33455921212155, 25.760263354999005 35.33453767102746, 25.76038600514832 35.3345094198691, 25.760506106132436 35.33447458239795, 25.760623131868464 35.33443331121581, 25.760736569746555 35.33438578710613, 25.76083245009815 35.33445636590845, 25.76093387905443 35.33452152900208, 25.761040401939848 35.33458098427332, 25.761151541240515 35.334634465195165, 25.761266798744984 35.33468173202215, 25.76138565777777 35.334722572865246, 25.761507585515886 35.33475680464192, 25.761632035377634 35.3347842738969, 25.761758449473255 35.33480485749028, 25.76188626110624 35.33481846314959, 25.762014897314167 35.33482502988341, 25.762143781437686 35.33482452825493, 25.762272335706026 35.33481696051388, 25.762399983827535 35.33480236058637, 25.762526153573567 35.33478079392286, 25.762650279344115 35.33475235720462, 25.76277180470375 35.3347171779102, 25.76289018487634 35.33467541374394, 25.763004889187613 35.33462725192884, 25.763115403444317 35.334572908367115, 25.763221232239445 35.334512626672115, 25.7633219011733 35.33444667707629, 25.763416958980134 35.3343753552193, 25.763505979551237 35.33429898082287, 25.763588563844873 35.334217896257066, 25.76366434167515 35.33413246500549, 25.763732973371198 35.334043070035726, 25.763794151299567 35.3339501120823, 25.763847601243008 35.333854007850185, 25.76389308362927 35.333755188146746, 25.763930394604635 35.333654095950315, 25.76395936694725 35.33355118442445, 25.763979870816186 35.33344691488632, 25.76399181433289 35.333341754738875, 25.76399514399254 35.33323617537552, 25.763989844903193 35.33313065006695, 25.76397594085204 35.33302565183981, 25.763953494198066 35.33292165135625, 25.763922605592043 35.33281911480417, 25.763883413524717 35.332718501807655, 25.763836093705525 35.33262026336679, 25.763780858274444 35.33252483983612, 25.763717954850694 35.3324326589508, 25.76364766542231 35.332344133909686, 25.76357030508186 35.33225966152308, 25.763486220613732 35.33217962043433, 25.76339578893958 35.33210436942277, 25.763299415428545 35.33203424579565, 25.763197532080277 35.331969563876385, 25.763090595588398 35.33191061359583, 25.762979085293658 35.331857659192835, 25.762863501035337 35.33181093802993, 25.762744360911096 35.33177065952968, 25.762622198954837 35.33173700423594, 25.762497562743363 35.3317101230048, 25.76237101094222 35.3316901363285, 25.762243110802018 35.331677133795296, 25.76211443561619 35.331671173688136, 25.762086429916017 35.33156716086242, 25.762049922658623 35.331464933905316, 25.76200508032093 35.3313649588946, 25.76195210737933 35.331267691639326, 25.761891245376937 35.33117357560168, 25.761822771821876 35.33108303987541, 25.76174699892179 35.33099649722957, 25.76166427216 35.33091434222694, 25.761574968720275 35.33083694942516, 25.76147949576693 35.33076467166938, 25.761378288588457 35.33069783848374, 25.761271808613028 35.3306367545692, 25.761160541304758 35.33058169841454, 25.76104499395058 35.330532921026965, 25.760925693347726 35.330490644787744, 25.760902610344175 35.330390435104306, 25.76087167446397 35.33029165707152, 25.760833015024403 35.3301947235088, 25.760786793619843 35.33010003952563, 25.760733203446 35.330008000828634, 25.760672468492174 35.32991899206789, 25.76060484260474 35.329833385229534, 25.760530608426066 35.32975153808139, 25.76045007621305 35.32967379267773, 25.76036358254029 35.32960047393014, 25.760271488893423 35.32953188824962, 25.760174180158305 35.329468322266294, 25.76007206301252 35.32941004163178, 25.7599655642259 35.32935728990886, 25.759855128877092 35.329310287554044, 25.759741218493648 35.32926923099621, 25.759624309123506 35.32923429181587, 25.759615117014548 35.329136077870025, 25.759598462925222 35.32903852555248, 25.75957441181902 35.32894201523463, 25.759543057500533 35.328846923223686, 25.759504522249337 35.328753620295394, 25.759458956342847 35.32866247024845, 25.759406537470067 35.328573828486086, 25.75934747003838 35.3284880406304, 25.7592819843763 35.32840544117477, 25.759210335835192 35.32832635217999, 25.75913280379344 35.32825108201847, 25.75818635401963 35.32905176390296, 25.757122679012124 35.32826620860306, 25.756274775002684 35.327346237961535)))",35.32734624,25.75627478
303,ΛΑΣΙΘΙΟΥ,Π. ΚΡΗΤΗΣ,ΝΑΙ,3,3,10/22/2001,,"MULTIPOLYGON (((26.2034618661994 35.16043737696049, 26.205405020019526 35.16129854901102, 26.206060596802182 35.16123918543392, 26.206871524977487 35.161672717588075, 26.207495753723393 35.162263123383326, 26.208000464243273 35.162411098175, 26.208462733106803 35.162480826636596, 26.20857872301429 35.16247261185764, 26.209055593532835 35.16268509545056, 26.20946163476805 35.16277718258975, 26.209658797892466 35.16280018037929, 26.210756307081734 35.16138811670907, 26.209982766557527 35.161154976267056, 26.209495404487466 35.160957245346474, 26.208773358623233 35.160589444886185, 26.208388724930405 35.16033793892474, 26.207795559800623 35.16008661872231, 26.206532463180793 35.15975632708921, 26.20568606271226 35.159415810775556, 26.205170196029087 35.15939842431651, 26.20446713550006 35.159057062895556, 26.204040306607748 35.15905844544075, 26.2034618661994 35.16043737696049)))",35.16043738,26.20346187
304,ΛΑΚΩΝΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,5.4,4.8,10/22/2001,,"MULTIPOLYGON (((22.979599692762207 36.60670225650765, 22.978636215230367 36.607694620375874, 22.976975270983413 36.608158145437535, 22.97434462350441 36.608387940760906, 22.97446887884752 36.60913721927946, 22.97707731028964 36.608898216146954, 22.979085921545405 36.60835653768137, 22.980433553155883 36.60706096207387, 22.98053482579118 36.60531300062292, 22.981938158183162 36.60402689787137, 22.981262849441773 36.60351631042968, 22.97962011452366 36.60515192425518, 22.979599692762207 36.60670225650765)))",36.60670226,22.97959969
305,ΚΑΛΥΜΝΟΥ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΙ,4.2,4.2,9/11/2001,,"MULTIPOLYGON (((26.808233801661657 37.159796624160066, 26.806444659367536 37.159988079314914, 26.806523788672507 37.16005090082002, 26.80641903995037 37.16007238753536, 26.806247665564012 37.16019020232341, 26.806213730691855 37.16026675000278, 26.806115871782946 37.160223366904255, 26.806017996087057 37.160188093553096, 26.805452435425533 37.16037115979917, 26.80531397450086 37.160361963167944, 26.80510013439343 37.16032743449481, 26.805007950619853 37.1602624318612, 26.804913835751467 37.16015201144458, 26.804687939170236 37.160176126995786, 26.80453218972575 37.160304142712086, 26.804542830361783 37.16033028877975, 26.804632710995264 37.16041961820253, 26.804463499400764 37.1605779825358, 26.804377841461875 37.160622020543784, 26.804252772752953 37.1606687085468, 26.80413666718334 37.16062926398242, 26.804059975932027 37.16069223685467, 26.803774482340422 37.16062733212068, 26.803766366526954 37.16068517134223, 26.803584947633084 37.16075863487357, 26.80324380691709 37.160760874955685, 26.803030003278348 37.16070904160787, 26.80290955682407 37.16069932602228, 26.802996326092526 37.16045047198662, 26.80100250655811 37.159997284120315, 26.800868846396952 37.160373757086745, 26.800664484929374 37.16080610216146, 26.801071163971148 37.16094965468821, 26.803097189241843 37.16141198603007, 26.80334312323661 37.16117875689855, 26.803397796494647 37.16141212426738, 26.803726413283368 37.1614771784223, 26.80392464414984 37.16144050204665, 26.80431317012244 37.16139281875082, 26.804293688418607 37.16160860431836, 26.804659764521798 37.16147546591191, 26.804942250092786 37.16125868263196, 26.805222961723842 37.16102801945004, 26.80626957348545 37.160915972222256, 26.807274177965628 37.16080845568419, 26.807831376872567 37.16074881950627, 26.808088339322754 37.161221511635254, 26.808495581937883 37.16093901440868, 26.8085012110516 37.1609391119187, 26.808643940229874 37.16106374046389, 26.808702303029083 37.16115266490446, 26.808776673807856 37.16112158471937, 26.808934675328576 37.16093562612404, 26.808979944645305 37.160820796081026, 26.808468642027712 37.16035083537687, 26.808175985554215 37.160318911870014, 26.808237996204312 37.16027574107156, 26.808233801661657 37.159796624160066)))",37.15979662,26.8082338
306,ΧΙΟΥ,Π. ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΙ,0.3,0.3,9/11/2001,,"MULTIPOLYGON (((26.104524275854118 38.42176904121078, 26.10608090883854 38.42180594453805, 26.106979866077573 38.42140961409721, 26.107504372048293 38.42111913256664, 26.10797650624701 38.4208632914959, 26.10802205367284 38.42083832296586, 26.10814224645253 38.42077281419414, 26.108338129439602 38.420663322045236, 26.10858840582659 38.42053374765889, 26.109028832071555 38.420302441838324, 26.109518992326464 38.42002878915447, 26.108951548193392 38.4195709846564, 26.108330972653587 38.41903853285594, 26.108059756319935 38.41899529582392, 26.10755407947325 38.41895573568135, 26.107353250615944 38.418942227883065, 26.106834420875668 38.41890722640528, 26.10661531414279 38.418903237063795, 26.106443043450255 38.418898945835956, 26.105163699769058 38.41978697952811, 26.104415556652818 38.420059571836035, 26.104524275854118 38.42176904121078)))",38.42176904,26.10452428
307,ΡΟΔΟΠΗΣ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΝΑΙ,41,41,9/11/2001,,"MULTIPOLYGON (((25.84545823843839 41.16431889527939, 25.85064135270668 41.1578136486395, 25.846567457302122 41.15637006432062, 25.84290006198588 41.163197956577946, 25.84545823843839 41.16431889527939)), ((25.84819381603391 41.155466288693546, 25.856847724121366 41.14724718094848, 25.860719683463266 41.14553636556768, 25.865320525494003 41.14138163870713, 25.866646772098004 41.13773023613062, 25.86556856882861 41.13750514658966, 25.864319798300556 41.14095666269201, 25.859974986089906 41.14489998564827, 25.856067536739 41.146620359200135, 25.847328650994893 41.15494841606943, 25.84819381603391 41.155466288693546)), ((25.824655139761585 41.1531457274343, 25.81867913864595 41.15365702836555, 25.813766940377324 41.15703117795382, 25.81313879603753 41.15715816478003, 25.81340958621465 41.15797581813054, 25.81427646670929 41.157788773118405, 25.819130626326714 41.154469562742136, 25.82467093774316 41.15399459624263, 25.82482552947468 41.15398311863008, 25.828520953936692 41.154879275372515, 25.833302862265974 41.15370437685464, 25.838305190184695 41.15317426685977, 25.838269882184555 41.152337151401134, 25.83315216386385 41.152858451676906, 25.833149876318075 41.15285868445034, 25.824655139761585 41.1531457274343)))",41.1643189,25.84545824
308,ΡΟΔΟΠΗΣ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΝΑΙ,14.4,14.25,9/11/2001,,"MULTIPOLYGON (((25.867935464909916 41.14772787984865, 25.867898785917664 41.14876407152966, 25.867063789200202 41.15267091491573, 25.8668265644742 41.15378007510812, 25.866865211834803 41.15462360570784, 25.86624016359457 41.155824042079374, 25.8662740795294 41.15701219408556, 25.865650929027645 41.15851798167072, 25.86686732700619 41.15968257044195, 25.869069282742327 41.15950885095237, 25.869501572252645 41.157202367080984, 25.86983279227497 41.15514438376874, 25.870693804864864 41.154108432201355, 25.870576602413365 41.15292946196064, 25.870891868420784 41.15113542503243, 25.871451336729276 41.149485594025236, 25.87203796142985 41.14827066130149, 25.867935464909916 41.14772787984865)), ((25.87701850866651 41.13819546535439, 25.883219365775336 41.13503570486697, 25.883039476947594 41.13368040796623, 25.881352326238897 41.13287383594186, 25.87988689454293 41.13344213268398, 25.878301227613203 41.133795878719646, 25.877519391371006 41.13443017714062, 25.876013846416814 41.13528985577537, 25.874259536789264 41.13511994590363, 25.8723267036909 41.13623735981545, 25.871468141389546 41.13705717456213, 25.87128911316611 41.13800029359473, 25.87042596993591 41.13911842076408, 25.869631156669232 41.13968493872153, 25.86762633563589 41.14227958087329, 25.86608154674775 41.14342148605028, 25.866420210118704 41.14483558423081, 25.86764530740738 41.14545719722624, 25.86961530732786 41.14508634789925, 25.870317262357055 41.14365627950429, 25.874088067933528 41.140086277269326, 25.874747942771982 41.13854340461532, 25.87574552512825 41.138048888577714, 25.87701850866651 41.13819546535439)))",41.14772788,25.86793546
